16,SMR,"MST01,PHSN43_E","MTS26_2,PHSN42_E",This is<>Shiremoor,The next station is West Monkseaton
17,SMR,"MST01,PHSN43_E","MTS26_2,PHSN42_E",This is<>Shiremoor,The next station is West Monkseaton
21,SMR,"MST01,PHSN43_E","MTS26_2,PHSN42_E",This is<>Shiremoor,The next station is West Monkseaton
25,SMR,"MST01,PHSN43_E","MTS26_2,PHSN42_E",This is<>Shiremoor,The next station is West Monkseaton
26,SMR,"MST01,PHSN43_E","MTS26_2,PHSN42_E",This is<>Shiremoor,The next station is West Monkseaton
06,WMN,"MST01,PHSN42_E","MTS26_2,PHSN41_E",This is<>West Monkseaton,The next station is Monkseaton
07,WMN,"MST01,PHSN42_E","MTS26_2,PHSN41_E",This is<>West Monkseaton,The next station is Monkseaton
16,WMN,"MST01,PHSN42_E","MTS26_2,PHSN41_E",This is<>West Monkseaton,The next station is Monkseaton
17,WMN,"MST01,PHSN42_E","MTS26_2,PHSN41_E",This is<>West Monkseaton,The next station is Monkseaton
21,WMN,"MST01,PHSN42_E","MTS26_2,PHSN41_E",This is<>West Monkseaton,The next station is Monkseaton
25,WMN,"MST01,PHSN42_E","S3_1,S3_4E,PAUSE1,PHSN41_E",This is<>West Monkseaton,"This train terminates at the next station, Monkseaton"
26,WMN,"MST01,PHSN42_E","MTS26_2,PHSN41_E",This is<>West Monkseaton,The next station is Monkseaton
06,MSN,"MST01,PHSN41_E","MTS26_2,PHSN40_E",This is<>Monkseaton,The next station is Whitley Bay
07,MSN,"MST01,PHSN41_E","MTS26_2,PHSN40_E",This is<>Monkseaton,The next station is Whitley Bay
16,MSN,"MST01,PHSN41_E","MTS26_2,PHSN40_E",This is<>Monkseaton,The next station is Whitley Bay
17,MSN,"MST01,PHSN41_E","MTS26_2,PHSN40_E",This is<>Monkseaton,The next station is Whitley Bay
21,MSN,"MST01,PHSN41_E","MTS26_2,PHSN40_E",This is<>Monkseaton,The next station is Whitley Bay
25,MSN,"MST01,PHSN41_E,PAUSE1,S3_20",,"This is Monkseaton, this train terminates here",
26,MSN,"MST01,PHSN41_E","MTS26_2,PHSN40_E",This is<>Monkseaton,The next station is Whitley Bay
06,WTL,"MST01,PHSN40_E","MTS26_2,PHSN39_E",This is<>Whitley Bay,The next station is Cullercoats
07,WTL,"MST01,PHSN40_E","MTS26_2,PHSN39_E",This is<>Whitley Bay,The next station is Cullercoats
16,WTL,"MST01,PHSN40_E","MTS26_2,PHSN39_E",This is<>Whitley Bay,The next station is Cullercoats
17,WTL,"MST01,PHSN40_E","MTS26_2,PHSN39_E",This is<>Whitley Bay,The next station is Cullercoats
21,WTL,"MST01,PHSN40_E","MTS26_2,PHSN39_E",This is<>Whitley Bay,The next station is Cullercoats
26,WTL,"MST01,PHSN40_E","MTS26_2,PHSN39_E",This is<>Whitley Bay,The next station is Cullercoats
06,CUL,"MST01,PHSN39_E","MTS26_2,PHSN38_E,PAUSE1,S3_34",This is<>Cullercoats,The next station is Tynemouth. Please mind the gap when alighting at this station
07,CUL,"MST01,PHSN39_E","MTS26_2,PHSN38_E,PAUSE1,S3_34",This is<>Cullercoats,The next station is Tynemouth. Please mind the gap when alighting at this station
16,CUL,"MST01,PHSN39_E","MTS26_2,PHSN38_E,PAUSE1,S3_34",This is<>Cullercoats,The next station is Tynemouth. Please mind the gap when alighting at this station
17,CUL,"MST01,PHSN39_E","MTS26_2,PHSN38_E,PAUSE1,S3_34",This is<>Cullercoats,The next station is Tynemouth. Please mind the gap when alighting at this station
21,CUL,"MST01,PHSN39_E","MTS26_2,PHSN38_E,PAUSE1,S3_34",This is<>Cullercoats,The next station is Tynemouth. Please mind the gap when alighting at this station
26,CUL,"MST01,PHSN39_E","S3_1,S3_4E,PAUSE1,PHSN38_E,PAUSE1,S3_34",This is<>Cullercoats,"This train terminates at the next station, Tynemouth. Please mind the gap when alighting at this station"
06,TYN,"MST01,PHSN38_E,PAUSE1,S3_34","S3_1,S3_4E,PAUSE1,PHSN37_E",This is Tynemouth.  Please mind the gap when alighting at this station,"This train terminates at the next station, North Shields"
07,TYN,"MST01,PHSN38_E,PAUSE1,S3_34","MTS26_2,PHSN37_E",This is Tynemouth.  Please mind the gap when alighting at this station,The next station is North Shields
16,TYN,"MST01,PHSN38_E,PAUSE1,S3_34","MTS26_2,PHSN37_E",This is Tynemouth.  Please mind the gap when alighting at this station,The next station is North Shields
17,TYN,"MST01,PHSN38_E,PAUSE1,S3_34","MTS26_2,PHSN37_E",This is Tynemouth.  Please mind the gap when alighting at this station,The next station is North Shields
21,TYN,"MST01,PHSN38_E,PAUSE1,S3_34","MTS26_2,PHSN37_E",This is Tynemouth.  Please mind the gap when alighting at this station,The next station is North Shields
26,TYN,"MST01,PHSN38_E,PAUSE1,S3_20,PAUSE1,S3_34",,"This is Tynemouth, this train terminates here.  Please mind the gap when alighting at this station",
06,NSH,"MST01,PHSN37_E,PAUSE1,S3_20",,"This is North Shields, this train terminates here",
