11,FGT,"MST01,PHSN48_E","MTS26_2,PHSN20_E,PAUSE1,S3_10,S3_11M,PHSN26_N,S3_12,PHNO01_E",This is<>Fellgate,"The next station is Pelaw, change here for trains to South Shields from platform 1"
14,FGT,"MST01,PHSN48_E","MTS26_2,PHSN20_E,PAUSE1,S3_10,S3_11M,PHSN26_N,S3_12,PHNO01_E",This is<>Fellgate,"The next station is Pelaw, change here for trains to South Shields from platform 1"
20,FGT,"MST01,PHSN48_E","MTS26_2,PHSN20_E,PAUSE1,S3_10,S3_11M,PHSN26_N,S3_12,PHNO01_E",This is<>Fellgate,"The next station is Pelaw, change here for trains to South Shields from platform 1"
31,FGT,"MST01,PHSN48_E","MTS26_2,PHSN20_E,PAUSE1,S3_10,S3_11M,PHSN26_N,S3_12,PHNO01_E",This is<>Fellgate,"The next station is Pelaw, change here for trains to South Shields from platform 1"
01,PLW,"MST01,PHSN20_E","MTS26_2,PHSN19_E,PAUSE1,S3_10,S3_52",This is<>Pelaw,The next station is Heworth. Change here for local rail and bus services.
03,PLW,"MST01,PHSN20_E","MTS26_2,PHSN19_E,PAUSE1,S3_10,S3_52",This is<>Pelaw,The next station is Heworth. Change here for local rail and bus services.
04,PLW,"MST01,PHSN20_E,PAUSE1,S3_20",,"This is Pelaw, this train terminates here",
05,PLW,"MST01,PHSN20_E","MTS26_2,PHSN19_E,PAUSE1,S3_10,S3_52",This is<>Pelaw,The next station is Heworth. Change here for local rail and bus services.
10,PLW,"MST01,PHSN20_E","MTS26_2,PHSN19_E,PAUSE1,S3_10,S3_52",This is<>Pelaw,The next station is Heworth. Change here for local rail and bus services.
11,PLW,"MST01,PHSN20_E","MTS26_2,PHSN19_E,PAUSE1,S3_10,S3_52",This is<>Pelaw,The next station is Heworth. Change here for local rail and bus services.
14,PLW,"MST01,PHSN20_E","S3_1,S3_4E,PAUSE1,PHSN19_E,PAUSE1,S3_10,S3_52",This is<>Pelaw,"This train terminates at the next station, Heworth. Change here for local rail and bus services."
20,PLW,"MST01,PHSN20_E","MTS26_2,PHSN19_E,PAUSE1,S3_10,S3_52",This is<>Pelaw,The next station is Heworth. Change here for local rail and bus services.
31,PLW,"MST01,PHSN20_E","MTS26_2,PHSN19_E,PAUSE1,S3_10,S3_52",This is<>Pelaw,The next station is Heworth. Change here for local rail and bus services.
01,HTH,"MST01,PHSN19_E","MTS26_2,PHSN18_E",This is<>Heworth,The next station is Felling
03,HTH,"MST01,PHSN19_E","MTS26_2,PHSN18_E",This is<>Heworth,The next station is Felling
05,HTH,"MST01,PHSN19_E","MTS26_2,PHSN18_E",This is<>Heworth,The next station is Felling
10,HTH,"MST01,PHSN19_E","MTS26_2,PHSN18_E",This is<>Heworth,The next station is Felling
11,HTH,"MST01,PHSN19_E","MTS26_2,PHSN18_E",This is<>Heworth,The next station is Felling
14,HTH,"MST01,PHSN19_E,PAUSE1,S3_20",,"This is Heworth, this train terminates here.",
20,HTH,"MST01,PHSN19_E","MTS26_2,PHSN18_E",This is<>Heworth,The next station is Felling
31,HTH,"MST01,PHSN19_E","MTS26_2,PHSN18_E",This is<>Heworth,The next station is Felling
01,FEL,"MST01,PHSN18_E","MTS26_2,PHSN17_E",This is<>Felling,The next station is Gateshead Stadium
03,FEL,"MST01,PHSN18_E","MTS26_2,PHSN17_E",This is<>Felling,The next station is Gateshead Stadium
05,FEL,"MST01,PHSN18_E","MTS26_2,PHSN17_E",This is<>Felling,The next station is Gateshead Stadium
10,FEL,"MST01,PHSN18_E","MTS26_2,PHSN17_E",This is<>Felling,The next station is Gateshead Stadium
11,FEL,"MST01,PHSN18_E","MTS26_2,PHSN17_E",This is<>Felling,The next station is Gateshead Stadium
20,FEL,"MST01,PHSN18_E","MTS26_2,PHSN17_E",This is<>Felling,The next station is Gateshead Stadium
31,FEL,"MST01,PHSN18_E","MTS26_2,PHSN17_E",This is<>Felling,The next station is Gateshead Stadium
01,GST,"MST01,PHSN17_E","MTS26_2,PHSN16_E,PAUSE1,S3_10,S3_46",This is<>Gateshead Stadium,The next station is Gateshead.  Change here for local bus services
03,GST,"MST01,PHSN17_E","MTS26_2,PHSN16_E,PAUSE1,S3_10,S3_46",This is<>Gateshead Stadium,The next station is Gateshead.  Change here for local bus services
05,GST,"MST01,PHSN17_E","MTS26_2,PHSN16_E,PAUSE1,S3_10,S3_46",This is<>Gateshead Stadium,The next station is Gateshead.  Change here for local bus services
10,GST,"MST01,PHSN17_E","MTS26_2,PHSN16_E,PAUSE1,S3_10,S3_46",This is<>Gateshead Stadium,The next station is Gateshead.  Change here for local bus services
11,GST,"MST01,PHSN17_E","MTS26_2,PHSN16_E,PAUSE1,S3_10,S3_46",This is<>Gateshead Stadium,The next station is Gateshead.  Change here for local bus services
20,GST,"MST01,PHSN17_E","MTS26_2,PHSN16_E,PAUSE1,S3_10,S3_46",This is<>Gateshead Stadium,The next station is Gateshead.  Change here for local bus services
31,GST,"MST01,PHSN17_E","MTS26_2,PHSN16_E,PAUSE1,S3_10,S3_46",This is<>Gateshead Stadium,The next station is Gateshead.  Change here for local bus services
01,GHD,"MST01,PHSN16_E","MTS26_2,PHSN63_E,PAUSE1,S3_10,S3_51",This is<>Gateshead,"The next station is Central, change here for local and national rail and local bus services."
03,GHD,"MST01,PHSN16_E","MTS26_2,PHSN63_E,PAUSE1,S3_10,S3_51",This is<>Gateshead,"The next station is Central, change here for local and national rail and local bus services."
05,GHD,"MST01,PHSN16_E","MTS26_2,PHSN63_E,PAUSE1,S3_10,S3_51",This is<>Gateshead,"The next station is Central, change here for local and national rail and local bus services."
